@relation train_playmethod_class1_class2_V2

@attribute temporalCentroid numeric
@attribute LogSpecCentroid numeric
@attribute LogSpecSpread numeric
@attribute Energy numeric
@attribute ZeroCrossings numeric
@attribute SpecCentroid numeric
@attribute SpecSpread numeric
@attribute Rolloff numeric
@attribute Flux numeric
@attribute bandsCoefSum numeric
@attribute prjmin numeric
@attribute prjmax numeric
@attribute prjsum numeric
@attribute prjdis numeric
@attribute prjstd numeric
@attribute LogAttackTime numeric
@attribute playmethod {blown,string,struck_Hrm}
@attribute class1 {aerophone,chordophone}
@attribute class2 {aero_single-reed,chrd_composite,aero_lip-vibrated,chrd_simple,aero_double-reed,aero_free-reed,aero_side}
@attribute mix1_instrument {TenorSaxophone,ElectricGuitar,DTrumpet,TenorTrombone,Violin,CTrumpet,B-flatclarinet,Piano,DoubleBass,Oboe,Accordian}

@data
0.820262,-2.165107,1.287289,-0.003261,69,140.9521,130.1045,131.8909,0,483.9835,-0.999167,0.024486,-0.029284,35.67874,0.171597,-0.696319,struck_Hrm,chordophone,chrd_simple,Piano
1.390276,-0.037047,1.195715,-0.008686,211,601.895,316.4908,909.7778,0,400.6122,-0.999538,0.00914,-0.031925,34.47767,0.171125,-0.231911,blown,aerophone,aero_lip-vibrated,CTrumpet
1.073628,-1.124556,0.761407,0.003633,126,262.7784,140.6176,390.2893,0,376.1539,-0.998271,0.019569,-0.031635,35.88876,0.171179,-0.476059,string,chordophone,chrd_composite,ElectricGuitar
1.799928,-1.244065,0.724446,0.0006,126,240.5917,129.8842,390.2893,0,389.0631,-0.998227,0.032419,-0.030927,36.44986,0.171308,-0.342086,string,chordophone,chrd_composite,ElectricGuitar
1.526726,-0.831814,1.35102,-0.000516,162,400.95,316.5831,780.5786,0,376.1274,-0.998676,0.039118,-0.028472,35.53602,0.171733,-0.242212,blown,aerophone,aero_lip-vibrated,CTrumpet
0.993458,-0.034116,1.033705,0.000875,259,620.8538,485.3489,783.2703,0.000003,241.3347,-0.997745,0.015713,-0.031381,37.2925,0.171226,-0.334808,blown,aerophone,aero_free-reed,Accordian
1.330722,-0.773193,1.410337,0.000299,218,443.939,394.8914,785.9619,0,342.613,-0.999408,0.025727,-0.029032,34.73438,0.17164,-0.35427,blown,aerophone,aero_lip-vibrated,DTrumpet
1.278968,-0.285922,1.133117,0.007965,231,554.0695,481.0858,783.2703,0,294.0786,-0.997649,0.056977,-0.030256,37.18404,0.171428,-0.031867,string,chordophone,chrd_composite,DoubleBass
0.999821,-0.314234,0.972898,0.002019,251,476.6,219.9819,651.3794,0,411.9648,-0.996308,0.02796,-0.031715,38.16137,0.171164,0.055009,blown,aerophone,aero_double-reed,Oboe
0.952899,-1.107406,1.103614,-0.003687,245,327.8867,325.5431,651.3794,0.000032,317.7732,-0.996951,0.065536,-0.02921,37.37378,0.171609,-0.155578,string,chordophone,chrd_composite,Violin
1.520376,-0.852322,1.156285,0.003501,197,386.0895,353.8944,785.9619,0,352.9726,-0.998783,0.027485,-0.028633,35.61745,0.171707,-0.312404,blown,aerophone,aero_lip-vibrated,CTrumpet
1.615083,-0.877141,0.672876,0.003839,126,309.1026,206.345,263.7817,0,392.9694,-0.999145,0.024593,-0.028864,35.33046,0.171668,0.0975,blown,aerophone,aero_single-reed,TenorSaxophone
1.906808,-1.337449,1.044032,0.000792,168,275.9825,285.0928,648.6877,0,381.9857,-0.999296,0.024776,-0.029803,35.06922,0.171508,-0.022712,blown,aerophone,aero_single-reed,B-flatclarinet
1.799928,-1.708154,0.50222,-0.001871,63,165.0048,80.8951,258.3984,0,478.2583,-0.997225,0.071366,-0.028039,35.81975,0.171805,-0.342086,string,chordophone,chrd_composite,ElectricGuitar
1.693705,-0.797869,0.700141,0.000457,125,329.9548,221.8809,519.4885,0,383.8969,-0.999484,0.026622,-0.029443,34.39405,0.17157,0.327032,blown,aerophone,aero_single-reed,TenorSaxophone
1.391502,-0.840921,1.355712,0.006798,180,402.3495,326.3811,783.2703,0,376.6403,-0.99962,0.005783,-0.030787,33.84403,0.171334,-0.2911,blown,aerophone,aero_lip-vibrated,DTrumpet
1.519636,-0.117997,1.235354,0.000367,217,608.8691,400.6288,1041.669,0,385.024,-0.999169,0.027446,-0.029428,35.40698,0.171572,-0.237643,blown,aerophone,aero_lip-vibrated,DTrumpet
1.396315,-0.285957,0.781205,0.001554,206,484.8059,336.8144,645.9961,0,368.7033,-0.999107,0.02953,-0.028586,35.57026,0.171714,-0.095031,blown,aerophone,aero_single-reed,TenorSaxophone
1.396315,-0.038107,0.895798,0.00937,126,598.8619,432.1439,1170.868,0,355.7193,-0.997862,0.0514,-0.028736,36.57938,0.171689,-0.095031,blown,aerophone,aero_single-reed,TenorSaxophone
1.67324,-0.822701,0.77245,0.004585,142,310.5301,125.9454,384.906,0,471.0058,-0.98874,0.008298,-0.039564,40.75816,0.169522,0.365883,blown,aerophone,aero_single-reed,TenorSaxophone
1.021142,-0.528922,1.024613,0.001979,266,432.5087,265.7541,651.3794,0,354.4289,-0.997775,0.025779,-0.032469,36.62048,0.171023,0.08522,blown,aerophone,aero_double-reed,Oboe
1.006606,-0.1902,0.892197,-0.004921,249,512.5468,255.7949,651.3794,0,348.6661,-0.997826,0.012681,-0.033127,36.79316,0.170897,0.055009,blown,aerophone,aero_double-reed,Oboe
1.799928,-1.066831,0.740667,-0.000397,126,271.3941,139.2019,392.981,0,378.065,-0.996712,0.02076,-0.032121,37.2448,0.171089,-0.342086,string,chordophone,chrd_composite,ElectricGuitar
1.633609,-1.171445,0.753679,-0.004451,90,260.4774,192.2576,261.0901,0,373.468,-0.9981,0.036389,-0.02875,37.1523,0.171687,0.092157,blown,aerophone,aero_single-reed,TenorSaxophone
1.073726,-0.319536,1.23575,-0.006775,297,565.3742,502.8705,783.2703,0.000005,239.3993,-0.998031,0.04958,-0.026799,36.83933,0.172002,-0.276282,blown,aerophone,aero_free-reed,Accordian
1.041239,-0.542501,0.748669,-0.001051,277,387.7858,191.2217,522.1802,0,385.7288,-0.999412,0.025933,-0.030743,34.56405,0.171342,0.218611,blown,aerophone,aero_lip-vibrated,TenorTrombone
1.46164,-0.630897,1.261108,0.001055,271,472.3769,421.4546,915.1611,0.000004,332.7412,-0.999078,0.013961,-0.029941,35.8982,0.171483,-0.023366,blown,aerophone,aero_single-reed,B-flatclarinet
1.073246,-0.040236,1.031343,-0.000454,262,614.9424,471.8554,783.2703,0.000001,244.1229,-0.996808,0.042128,-0.029572,38.85848,0.171547,-0.276282,blown,aerophone,aero_free-reed,Accordian
1.295816,-0.789345,1.309028,0.000669,204,449.907,488.5243,783.2703,0.000002,236.5751,-0.99715,0.05743,-0.025946,37.39273,0.172133,-0.00766,string,chordophone,chrd_composite,DoubleBass
1.391502,-0.521979,1.388658,-0.003549,232,506.9224,403.5554,912.4695,0,357.5502,-0.999021,0.031218,-0.027996,35.33327,0.171812,-0.2911,blown,aerophone,aero_lip-vibrated,CTrumpet
1.003858,-2.326585,0.836967,-0.005517,75,116.8996,84.01074,131.8909,0,453.0974,-0.995224,0.01962,-0.033289,37.65478,0.170865,-0.669145,struck_Hrm,chordophone,chrd_simple,Piano
1.075736,-0.709826,1.274026,0.00695,216,462.9459,498.3617,780.5786,0.000005,225.8264,-0.997642,0.03792,-0.028707,37.78799,0.171694,-0.276282,blown,aerophone,aero_free-reed,Accordian
0.786984,-2.642822,2.892076,0.006703,152,209.048,194.5332,261.0901,0,535.9503,-0.996295,0.078498,-0.026664,36.92446,0.172023,-0.669283,struck_Hrm,chordophone,chrd_simple,Piano
1.906808,-0.604979,1.148789,0.004061,217,444.2924,352.3194,912.4695,0,396.4032,-0.998977,0.034665,-0.029882,35.30756,0.171494,-0.022712,blown,aerophone,aero_single-reed,B-flatclarinet
1.295816,-0.219123,1.103084,0.004657,249,571.6671,498.9485,783.2703,0.000023,240.4233,-0.997125,0.02325,-0.031562,38.7431,0.171192,-0.00766,string,chordophone,chrd_composite,DoubleBass
1.22923,0.180293,0.99423,0.000379,262,711.915,491.5922,1305.45,0.000005,293.7965,-0.998075,0.04982,-0.028889,36.51537,0.171664,-0.20188,blown,aerophone,aero_single-reed,TenorSaxophone
1.045776,-0.226979,0.944863,0.005053,302,509.1681,263.1917,656.7627,0,354.9156,-0.999121,0.028506,-0.027059,35.35293,0.171962,0.204729,blown,aerophone,aero_double-reed,Oboe
1.071612,-0.710955,1.342083,0.001272,174,482.5466,526.5151,785.9619,0.000006,226.2182,-0.998164,0.032468,-0.03155,36.84875,0.171195,-0.276282,string,chordophone,chrd_composite,DoubleBass
1.018828,-0.814858,0.768926,-0.002693,123,317.5756,137.2394,390.2893,0,450.2303,-0.993788,0.007579,-0.034221,36.95907,0.170681,0.069723,blown,aerophone,aero_lip-vibrated,TenorTrombone
1.388541,-0.335384,1.30902,-0.002003,264,548.387,398.1125,917.8528,0,360.3594,-0.999515,0.016009,-0.029213,34.64508,0.171609,-0.32253,blown,aerophone,aero_lip-vibrated,DTrumpet
0.997854,-0.520171,0.842525,-0.003956,377,416.2116,280.9855,648.6877,0,375.0208,-0.999384,0.025773,-0.029182,34.59807,0.171614,0.157788,blown,aerophone,aero_lip-vibrated,TenorTrombone
1.388541,-0.466182,1.320663,-0.002629,164,500.309,358.0194,788.6536,0,367.2669,-0.99827,0.009652,-0.033445,36.19521,0.170835,-0.32253,blown,aerophone,aero_lip-vibrated,CTrumpet
1.536829,-1.072234,1.092511,-0.000467,128,325.0169,305.4563,524.8718,0,348.5303,-0.999231,0.024699,-0.030278,35.35961,0.171424,-0.252393,blown,aerophone,aero_lip-vibrated,CTrumpet
1.549887,-1.111186,0.965039,-0.002087,147,290.8448,232.3074,519.4885,0,371.2005,-0.999495,0.019773,-0.028726,34.7628,0.171691,-0.253451,blown,aerophone,aero_lip-vibrated,CTrumpet
1.394951,-0.117032,1.19864,-0.003034,255,573.828,316.7878,909.7778,0,395.0396,-0.999715,0.007771,-0.030672,34.11339,0.171354,-0.240255,blown,aerophone,aero_lip-vibrated,CTrumpet
1.388541,0.014762,1.212891,-0.004287,259,652.297,403.608,1044.36,0,358.2233,-0.998562,0.035605,-0.027316,35.80868,0.171921,-0.32253,blown,aerophone,aero_lip-vibrated,CTrumpet
1.633609,-1.34688,0.74439,-0.003726,63,231.6806,181.8691,261.0901,0,372.3172,-0.998829,0.033673,-0.03023,35.67878,0.171433,0.092157,blown,aerophone,aero_single-reed,TenorSaxophone
1.810818,-0.867088,0.706648,0.000452,126,307.0645,146.7502,392.981,0,356.4582,-0.995144,0.023031,-0.032608,36.88059,0.170996,-0.342021,string,chordophone,chrd_composite,ElectricGuitar
1.391502,-0.400998,1.351733,0.006683,220,532.0817,392.3905,912.4695,0,350.6298,-0.999217,0.027536,-0.028912,34.86241,0.17166,-0.2911,blown,aerophone,aero_lip-vibrated,CTrumpet
0.997172,-0.233402,0.920644,-0.006295,364,512.2856,308.4278,1036.285,0,371.5798,-0.999665,0.021336,-0.02879,33.96971,0.171681,0.178154,blown,aerophone,aero_lip-vibrated,TenorTrombone
1.633609,-1.342778,0.739694,-0.000419,62,231.5038,178.3228,261.0901,0,367.3645,-0.999528,0.025184,-0.030221,34.15506,0.171434,0.092157,blown,aerophone,aero_single-reed,TenorSaxophone
1.63466,-1.058279,0.760515,-0.001192,187,282.4689,207.3561,263.7817,0,378.3189,-0.999564,0.02337,-0.030522,34.13647,0.171381,-0.092464,blown,aerophone,aero_single-reed,TenorSaxophone
1.771543,-0.3415,1.083895,0.00295,311,503.3609,326.0182,912.4695,0,386.0938,-0.999081,0.019973,-0.030556,35.82266,0.171375,-0.024803,blown,aerophone,aero_single-reed,B-flatclarinet
1.132893,-1.052904,0.761388,-0.005595,126,276.4805,149.4308,392.981,0,363.2639,-0.997148,0.019202,-0.031763,36.80291,0.171155,-0.712472,string,chordophone,chrd_composite,ElectricGuitar
1.526726,-0.912747,1.400966,0.002292,192,393.1812,328.3594,783.2703,0,372.8776,-0.998973,0.038629,-0.02793,35.14033,0.171822,-0.242212,blown,aerophone,aero_lip-vibrated,CTrumpet
1.632824,-1.426147,0.775605,0.002115,179,223.7827,192.1758,261.0901,0,364.305,-0.999273,0.028349,-0.029379,34.83765,0.171581,-0.058752,blown,aerophone,aero_single-reed,TenorSaxophone
1.46164,-1.545912,0.886058,-0.003139,142,228.3265,265.8555,258.3984,0.000001,327.7516,-0.999264,0.015109,-0.030222,35.48513,0.171434,-0.023366,blown,aerophone,aero_single-reed,B-flatclarinet
1.040089,-0.072319,0.849432,-0.006713,268,541.9784,224.3362,651.3794,161000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,369.5635,-0.995273,0.057191,-0.032297,37.72563,0.171055,-0.175294,blown,aerophone,aero_double-reed,Oboe
1.021142,-0.05712,0.789768,0.001465,261,535.5513,196.1512,651.3794,0,410.4414,-0.998426,0.041084,-0.02883,36.1457,0.171674,0.08522,blown,aerophone,aero_double-reed,Oboe
1.021142,-0.009202,0.775069,-0.001656,314,555.6331,224.4125,656.7627,0,368.1523,-0.998905,0.018899,-0.030319,36.12925,0.171417,0.08522,blown,aerophone,aero_double-reed,Oboe
1.917447,-1.301502,1.064629,0.001338,141,285.1505,291.3665,651.3794,0,371.2295,-0.999302,0.02045,-0.029491,35.35897,0.171561,-0.022712,blown,aerophone,aero_single-reed,B-flatclarinet
1.535154,-0.356671,1.376663,0.000164,231,554.5971,408.8523,920.5444,0,352.6251,-0.999218,0.023194,-0.03087,34.88283,0.171319,-0.298967,blown,aerophone,aero_lip-vibrated,CTrumpet
1.632824,-1.127706,0.749101,-0.000062,191,266.3736,190.4877,261.0901,0,377.1754,-0.999224,0.022403,-0.028707,35.20712,0.171694,-0.058752,blown,aerophone,aero_single-reed,TenorSaxophone
1.67324,-0.778005,0.735723,0.001833,125,339.8705,239.6912,522.1802,0,380.254,-0.999418,0.021448,-0.029257,34.95887,0.171601,0.365883,blown,aerophone,aero_single-reed,TenorSaxophone
1.536829,-1.268585,0.966668,-0.001275,131,265.2644,225.7946,457.5806,0,358.5166,-0.999412,0.017241,-0.028414,34.86214,0.171743,-0.252393,blown,aerophone,aero_lip-vibrated,CTrumpet
1.071612,-0.03501,1.030769,-0.006376,253,619.9888,485.4676,783.2703,0.000002,242.7739,-0.996926,0.036625,-0.027551,38.74451,0.171884,-0.276282,string,chordophone,chrd_composite,DoubleBass
1.535154,-0.445296,1.368082,-0.000311,229,525.8916,403.0771,912.4695,0,348.0463,-0.99923,0.015152,-0.030196,35.54452,0.171439,-0.298967,blown,aerophone,aero_lip-vibrated,CTrumpet
0.975964,-1.058423,1.024707,-0.006705,172,317.3455,272.4863,524.8718,0.000001,341.7462,-0.999359,0.014819,-0.029708,35.19279,0.171524,-0.071555,string,chordophone,chrd_composite,Violin
1.615083,-1.215503,0.769941,0.004505,63,255.2682,197.1205,261.0901,0,370.7546,-0.99942,0.020401,-0.03059,34.6001,0.171369,0.0975,blown,aerophone,aero_single-reed,TenorSaxophone
1.000043,0.062679,0.641753,-0.00931,313,561.2291,176.1127,651.3794,0,399.5144,-0.997108,0.026763,-0.032118,36.71735,0.171089,-0.173352,blown,aerophone,aero_double-reed,Oboe
1.906808,-0.749187,1.230861,0.0056,270,421.0315,343.0673,912.4695,0,400.238,-0.999543,0.019067,-0.031504,34.35616,0.171203,-0.022712,blown,aerophone,aero_single-reed,B-flatclarinet
1.300985,-0.449021,1.239663,0.003076,223,525.478,495.2467,783.2703,0.000004,252.3314,-0.996232,0.076284,-0.027108,37.79336,0.171954,-0.122699,string,chordophone,chrd_composite,DoubleBass
1.390276,-0.0506,1.2162,0.000112,228,597.651,315.2548,912.4695,0,399.7544,-0.999596,0.012997,-0.030589,34.20205,0.171369,-0.231911,blown,aerophone,aero_lip-vibrated,CTrumpet
1.390276,-0.048541,1.250391,0.002269,246,603.2549,320.2123,912.4695,0,398.2193,-0.99969,0.003785,-0.030929,33.61443,0.171308,-0.231911,blown,aerophone,aero_lip-vibrated,CTrumpet
1.002778,-0.801779,0.684784,-0.002698,156,318.8611,158.6431,390.2893,0,406.9289,-0.997274,0.025107,-0.033209,36.61184,0.170881,0.093207,blown,aerophone,aero_lip-vibrated,TenorTrombone
0.873166,-2.053642,1.185466,-0.005001,63,148.8609,123.8738,131.8909,0,484.8412,-0.999236,0.020206,-0.029812,35.57261,0.171506,-0.669145,struck_Hrm,chordophone,chrd_simple,Piano
1.225879,0.085185,0.903519,0.003705,217,650.3543,453.9124,1300.067,0.000003,332.3222,-0.998755,0.04439,-0.028015,35.33226,0.171809,-0.055417,blown,aerophone,aero_single-reed,TenorSaxophone
1.278968,-0.990298,1.202416,0.003852,224,376.512,427.1197,780.5786,0,281.9285,-0.998557,0.032187,-0.028142,36.59287,0.171788,-0.031867,string,chordophone,chrd_composite,DoubleBass
1.632824,-0.930203,0.816548,-0.001254,62,300.5746,183.2786,384.906,161000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,413.6062,-0.996433,0.052501,-0.029926,38.60237,0.171486,-0.058752,blown,aerophone,aero_single-reed,TenorSaxophone
1.121035,-1.023335,0.763351,-0.00095,126,282.6032,155.8971,392.981,0.000001,343.9873,-0.996396,0.020511,-0.030552,36.67303,0.171376,-0.580055,string,chordophone,chrd_composite,ElectricGuitar
1.071612,-0.736779,1.314428,0.007751,190,467.4458,511.3126,783.2703,0.000008,226.4559,-0.997762,0.032345,-0.032095,37.27237,0.171093,-0.276282,string,chordophone,chrd_composite,DoubleBass
1.52806,-0.877533,1.117288,0.000821,182,360.4616,291.3913,780.5786,0,387.4116,-0.999403,0.02573,-0.030033,34.86194,0.171467,-0.231911,blown,aerophone,aero_lip-vibrated,CTrumpet
1.549887,-0.99751,1.033809,0.001658,194,324.8828,269.7882,524.8718,0,353.4697,-0.997791,0.039818,-0.026441,37.10452,0.172058,-0.253451,blown,aerophone,aero_lip-vibrated,CTrumpet
1.390276,0.003058,1.149668,0.003918,224,619.3491,342.5353,917.8528,0,381.0028,-0.998356,0.025925,-0.031145,36.66179,0.171269,-0.231911,blown,aerophone,aero_lip-vibrated,CTrumpet
1.041239,-0.548089,0.735443,0.001133,297,384.6757,185.9969,519.4885,0,385.6838,-0.999731,0.012009,-0.029647,34.01106,0.171535,0.218611,blown,aerophone,aero_lip-vibrated,TenorTrombone
1.535154,-0.718867,1.393466,0.004354,186,435.6719,332.7477,783.2703,0,379.1503,-0.999105,0.0314,-0.02874,35.12184,0.171689,-0.298967,blown,aerophone,aero_lip-vibrated,CTrumpet
0.997172,-0.379874,0.862401,0.000629,324,454.6924,270.9216,780.5786,0,376.4872,-0.999624,0.015395,-0.029927,34.20681,0.171486,0.178154,blown,aerophone,aero_lip-vibrated,TenorTrombone
1.002778,-0.265562,0.783675,-0.004233,215,483.6406,317.8198,522.1802,0,372.4363,-0.998743,0.013542,-0.031457,35.48786,0.171212,0.093207,blown,aerophone,aero_lip-vibrated,TenorTrombone
1.027577,-0.480128,0.811352,-0.002879,324,419.1096,255.9962,648.6877,0,377.941,-0.99978,0.01208,-0.029971,33.79336,0.171478,0.227624,blown,aerophone,aero_lip-vibrated,TenorTrombone
1.448017,-0.269258,0.856118,0.007376,187,495.3582,326.0681,648.6877,0.000002,317.7961,-0.998091,0.026183,-0.032097,36.79241,0.171093,0.321853,blown,aerophone,aero_single-reed,TenorSaxophone
1.679426,-0.874168,0.704113,0.000784,125,312.1785,211.3334,387.5977,0,390.8199,-0.999149,0.015043,-0.029985,35.48616,0.171476,0.297961,blown,aerophone,aero_single-reed,TenorSaxophone
1.46164,-1.428642,0.978363,-0.00835,207,256.3964,288.8275,390.2893,0.00001,334.0294,-0.999493,0.013058,-0.029885,34.79667,0.171493,-0.023366,blown,aerophone,aero_single-reed,B-flatclarinet
1.073726,-0.505956,1.252132,-0.002546,245,511.565,493.7091,783.2703,0.000007,235.4037,-0.997978,0.047783,-0.027231,36.47645,0.171934,-0.276282,blown,aerophone,aero_free-reed,Accordian
1.63466,-0.718991,0.614549,0.003601,187,340.2276,216.1103,519.4885,0,394.981,-0.99856,0.021387,-0.030351,36.21226,0.171411,-0.092464,blown,aerophone,aero_single-reed,TenorSaxophone
1.539108,-0.698962,1.228365,0.000314,272,440.8932,380.5876,909.7778,0,366.1216,-0.99793,0.054406,-0.026933,36.44446,0.171982,-0.004663,blown,aerophone,aero_single-reed,B-flatclarinet
1.519636,-0.419858,1.297727,-0.001304,164,501.3297,336.6636,783.2703,0,404.5851,-0.999518,0.02143,-0.029608,34.59851,0.171541,-0.237643,blown,aerophone,aero_lip-vibrated,CTrumpet
1.67324,-0.893199,0.744155,0.002831,125,314.4947,223.6988,392.981,0,385.7989,-0.999453,0.025579,-0.029382,34.65668,0.17158,0.365883,blown,aerophone,aero_single-reed,TenorSaxophone
0.703832,-0.916722,1.131725,-0.002043,205,368.7292,329.9579,777.887,0.000013,294.6558,-0.997342,0.140228,-0.030015,57.85597,0.181515,-0.069609,string,chordophone,chrd_composite,Violin
1.536829,-0.044645,1.098692,0.006491,254,584.6809,310.6191,912.4695,0,400.7288,-0.996253,0.043457,-0.029432,39.16526,0.171572,-0.252393,blown,aerophone,aero_lip-vibrated,CTrumpet
0.993701,0.021626,1.246437,0.003676,283,702.5505,565.0182,1044.36,0.000003,247.6656,-0.998416,0.020724,-0.030276,36.92831,0.171425,-0.334808,blown,aerophone,aero_free-reed,Accordian
1.132893,-1.391863,0.682955,0.00275,126,215.1729,115.8542,390.2893,0,418.9852,-0.998588,0.047978,-0.029764,35.10682,0.171514,-0.712472,string,chordophone,chrd_composite,ElectricGuitar
1.390276,0.306708,1.055748,-0.002903,303,736.6746,378.4054,1052.435,0,371.3101,-0.999079,0.029991,-0.028035,34.77981,0.171805,-0.231911,blown,aerophone,aero_lip-vibrated,DTrumpet
1.693705,-1.163428,0.787713,0.00381,125,266.4979,208.2437,261.0901,0,381.8774,-0.999267,0.02942,-0.029406,34.82732,0.171576,0.327032,blown,aerophone,aero_single-reed,TenorSaxophone
0.993458,-0.112762,1.28285,0.000801,294,662.1057,585.6283,1173.56,0.000006,245.4375,-0.996349,0.042422,-0.029513,38.91113,0.171558,-0.334808,blown,aerophone,aero_free-reed,Accordian
1.549887,-0.763921,1.161372,0.001689,234,405.9437,357.1274,783.2703,0,355.7878,-0.999045,0.018057,-0.030671,35.47775,0.171354,-0.253451,blown,aerophone,aero_lip-vibrated,CTrumpet
1.002778,-0.710517,0.710509,0.004702,128,338.8673,146.0851,516.7969,0,421.0271,-0.993716,0.025817,-0.03235,38.42499,0.171045,0.093207,blown,aerophone,aero_lip-vibrated,TenorTrombone
1.081512,-1.11757,0.758532,-0.005086,126,264.9367,145.8394,392.981,0,369.6682,-0.998033,0.011667,-0.03251,35.67502,0.171015,-0.491264,string,chordophone,chrd_composite,ElectricGuitar
0.997172,-0.482235,0.825371,0.000893,319,426.2544,290.7671,775.1953,0,366.5305,-0.999065,0.031049,-0.029542,35.41113,0.171553,0.178154,blown,aerophone,aero_lip-vibrated,TenorTrombone
1.396315,-0.359577,0.936177,-0.000138,207,477.0952,320.381,651.3794,0,370.9801,-0.99866,0.038538,-0.031058,35.98693,0.171285,-0.095031,blown,aerophone,aero_single-reed,TenorSaxophone
1.032484,0.003405,0.684617,-0.000229,313,546.2887,192.2511,651.3794,0,389.8461,-0.999485,0.01589,-0.030098,34.84637,0.171456,0.08522,blown,aerophone,aero_double-reed,Oboe
1.906808,-0.878875,1.213339,-0.003151,189,388.2036,332.5485,909.7778,0,400.5214,-0.998818,0.025474,-0.030477,34.91075,0.171389,-0.022712,blown,aerophone,aero_single-reed,B-flatclarinet
1.906808,-0.904412,1.205825,-0.004536,187,380.9025,328.3224,909.7778,0,404.0074,-0.999019,0.025352,-0.030032,35.03495,0.171468,-0.022712,blown,aerophone,aero_single-reed,B-flatclarinet
1.799928,-1.554334,0.610773,-0.000014,99,188.8434,100.0661,261.0901,0,453.3988,-0.99905,0.034566,-0.028932,35.24073,0.171656,-0.342086,string,chordophone,chrd_composite,ElectricGuitar
1.526102,-0.752752,1.146066,-0.000117,159,404.2463,343.8278,783.2703,0,363.8177,-0.998739,0.031637,-0.029993,36.01763,0.171474,-0.312404,blown,aerophone,aero_lip-vibrated,CTrumpet
1.25619,-0.911214,1.221601,0.009195,166,401.24,457.3825,780.5786,0.000001,253.7687,-0.997204,0.054154,-0.027539,37.80677,0.171885,-0.157229,string,chordophone,chrd_composite,DoubleBass
1.917447,-0.728576,1.250679,-0.000384,263,432.6387,356.0097,912.4695,0,381.1343,-0.999728,0.010462,-0.030127,34.16765,0.171451,-0.022712,blown,aerophone,aero_single-reed,B-flatclarinet
1.799928,-1.253921,0.722095,-0.001885,126,238.8438,128.9943,390.2893,0,390.7795,-0.997911,0.040791,-0.030426,36.88648,0.171398,-0.342086,string,chordophone,chrd_composite,ElectricGuitar
1.081512,-1.312325,0.707647,0.002878,126,228.6634,123.5338,390.2893,0,401.2142,-0.998102,0.033325,-0.029642,35.95544,0.171535,-0.491264,string,chordophone,chrd_composite,ElectricGuitar
0.993458,-0.786621,1.313543,0.002771,167,455.3673,507.7345,783.2703,0.000008,223.8601,-0.998418,0.022648,-0.02921,36.80457,0.171609,-0.334808,blown,aerophone,aero_free-reed,Accordian
1.396315,-0.231757,0.785497,0.007263,192,492.1049,287.9838,651.3794,0,374.9726,-0.998779,0.028215,-0.02981,36.51831,0.171506,-0.095031,blown,aerophone,aero_single-reed,TenorSaxophone
1.25619,-0.828934,1.217482,-0.001582,203,416.5982,456.0667,780.5786,0.000002,252.4173,-0.997538,0.044665,-0.029165,37.93015,0.171617,-0.157229,string,chordophone,chrd_composite,DoubleBass
1.071612,-0.723852,1.27257,0.000818,227,457.833,491.8558,780.5786,0.000004,226.7277,-0.997554,0.040013,-0.030632,37.75522,0.171361,-0.276282,blown,aerophone,aero_free-reed,Accordian
1.021142,-0.528922,1.024613,-0.003155,266,432.5087,265.7541,651.3794,0,354.4289,-0.997775,0.025779,-0.032469,36.62048,0.171023,0.08522,blown,aerophone,aero_double-reed,Oboe
0.997172,-0.50654,0.873468,-0.005028,335,432.2805,328.7162,777.887,0,374.1442,-0.997639,0.043824,-0.031265,36.45521,0.171247,0.178154,blown,aerophone,aero_lip-vibrated,TenorTrombone
1.003858,-2.368809,2.135686,0.007942,83,172.004,168.1584,261.0901,0,507.5625,-0.99931,0.020744,-0.030089,35.41172,0.171458,-0.669145,struck_Hrm,chordophone,chrd_simple,Piano
1.549887,-1.099937,1.031926,-0.000319,186,304.1549,258.5968,522.1802,0,363.1121,-0.999305,0.022165,-0.029778,35.27828,0.171512,-0.253451,blown,aerophone,aero_lip-vibrated,CTrumpet
1.391502,-0.72769,1.4196,-0.003747,184,436.4805,329.8833,783.2703,0,380.2044,-0.999521,0.020051,-0.030241,34.56428,0.171431,-0.2911,blown,aerophone,aero_lip-vibrated,CTrumpet
1.021142,-0.174174,0.874258,-0.000451,249,505.4732,202.6953,651.3794,0,417.0903,-0.998039,0.039989,-0.027766,36.63968,0.171849,0.08522,blown,aerophone,aero_double-reed,Oboe
1.799928,-1.693385,0.515278,-0.007548,63,167.275,83.0578,258.3984,0,477.988,-0.997413,0.069262,-0.028453,35.59377,0.171737,-0.342086,string,chordophone,chrd_composite,ElectricGuitar
1.632824,-1.450283,0.720958,-0.004566,111,214.3997,169.9625,261.0901,0,362.5003,-0.999497,0.025033,-0.029583,34.22639,0.171545,-0.058752,blown,aerophone,aero_single-reed,TenorSaxophone
1.450107,0.147972,1.052852,0.007372,289,712.2785,507.146,1431.958,0,342.28,-0.996243,0.069264,-0.027028,37.91651,0.171967,0.288882,blown,aerophone,aero_single-reed,TenorSaxophone
