temporalCentroid,LogSpecCentroid,LogSpecSpread,Energy,ZeroCrossings,SpecCentroid,SpecSpread,Rolloff,Flux,bandsCoefSum,prjmin,prjmax,prjsum,prjdis,prjstd,LogAttackTime,playmethod,class 1,class2,mix1_instrument
1.799928,-1.439359,0.6652797,-0.003855363,126,207.3173,111.4217,387.5977,2.44E-09,436.2093,-0.9989156,0.01178956,-0.03192594,34.97832,0.171125,-0.342086,string,chordophone,chrd_composite,ElectricGuitar
1.25619,-0.35036,1.249107,0.002273957,232,567.0496,544.787,785.9619,2.71E-06,271.4055,-0.9971374,0.02827126,-0.03213556,38.12196,0.1710858,-0.1572295,string,chordophone,chrd_composite,DoubleBass
0.8145538,-2.624298,0.965202,-0.000543518,68,103.3548,92.85827,193.7988,1.42E-08,381.9751,-0.9857406,0.02007129,-0.03593161,39.51046,0.1703289,-0.6963192,struck_Hrm,chordophone,chrd_simple,Piano
1.035114,-0.4146066,0.7998283,0.002232606,317,432.164,233.9858,648.6877,8.42E-09,370.1586,-0.9995019,0.01593249,-0.03158979,34.53156,0.1711874,0.2185927,blown,aerophone,aero_lip-vibrated,TenorTrombone
1.526726,-0.2580615,1.189499,-0.000621672,139,534.2413,326.2427,785.9619,1.61E+137,372.0919,-0.9961172,0.05604441,-0.03113136,38.78725,0.1712713,-0.2422116,blown,aerophone,aero_lip-vibrated,CTrumpet
1.448017,-0.01489643,0.9097989,0.003297847,266,611.9352,440.0351,1170.868,4.57E-06,312.4214,-0.9970634,0.07170023,-0.02965348,36.5009,0.1715334,0.3218534,blown,aerophone,aero_single-reed,TenorSaxophone
1.012393,-0.3610048,0.6982769,-0.002428999,235,432.7128,209.1656,522.1802,3.15E-07,382.8394,-0.9993287,0.02552965,-0.02838123,34.65513,0.1717485,0.09856132,blown,aerophone,aero_lip-vibrated,TenorTrombone
1.073628,-1.315117,0.8452297,0.002139096,114,245.964,202.725,392.981,0.000434622,261.4035,-0.9900437,0.07528259,-0.0304384,41.52035,0.1713958,-0.476059,string,chordophone,chrd_composite,ElectricGuitar
1.132893,-1.530824,0.6231644,0.002506277,126,192.5506,102.4067,263.7817,7.38E-10,450.3552,-0.9968065,0.07538599,-0.02795425,36.41381,0.1718185,-0.7124725,string,chordophone,chrd_composite,ElectricGuitar
1.632824,-0.8662761,0.6776127,-0.001916705,98,309.2131,188.4134,387.5977,2.72E-07,376.8002,-0.9971552,0.04042515,-0.02884426,38.11355,0.1716713,-0.05875231,blown,aerophone,aero_single-reed,TenorSaxophone
1.526726,-0.8595849,1.384416,4.30E-05,174,401.6573,326.0345,783.2703,3.60E-10,373.8176,-0.9990154,0.03972659,-0.02812559,34.89953,0.1717905,-0.2422116,blown,aerophone,aero_lip-vibrated,CTrumpet
1.519636,-0.3190115,1.176029,-0.003694389,213,520.1404,338.4521,909.7778,2.20E-09,381.7405,-0.9970422,0.048619,-0.03241634,37.08445,0.1710328,-0.237643,blown,aerophone,aero_lip-vibrated,CTrumpet
1.539108,-0.2748593,1.208792,-0.00213537,314,560.6378,406.4741,1038.977,8.71E-08,368.459,-0.9979936,0.04264392,-0.02664868,37.07002,0.1720258,-0.004663331,blown,aerophone,aero_single-reed,B-flatclarinet
1.081512,-1.365528,0.6918373,0.001321539,126,219.597,118.4609,390.2893,4.46E-09,410.671,-0.9983927,0.04461583,-0.02959844,35.35266,0.1715429,-0.4912642,string,chordophone,chrd_composite,ElectricGuitar
0.9937014,-0.2940266,1.26878,-0.000361637,323,587.8466,536.1355,909.7778,1.01E-05,239.2321,-0.9987317,0.01872453,-0.03023994,36.3281,0.171431,-0.3348084,blown,aerophone,aero_free-reed,Accordian
0.9971722,-0.3798736,0.8624011,0.002663316,324,454.6924,270.9216,780.5786,1.58E-08,376.4872,-0.9996239,0.01539487,-0.02992698,34.20681,0.1714859,0.1781544,blown,aerophone,aero_lip-vibrated,TenorTrombone
1.615083,-1.269886,0.7666013,0.000329472,115,245.9749,192.0022,261.0901,5.70E-09,369.9692,-0.9993406,0.02056787,-0.03127058,35.03573,0.171246,0.09750049,blown,aerophone,aero_single-reed,TenorSaxophone
1.615083,-1.274801,0.7695205,0.001204489,62,245.8841,195.6369,261.0901,1.94E-09,368.7552,-0.999363,0.0250917,-0.03024068,34.61418,0.1714308,0.09750049,blown,aerophone,aero_single-reed,TenorSaxophone
1.693705,-0.8436456,0.7313707,0.003298551,125,323.2938,224.6181,519.4885,6.40E-10,382.2081,-0.9995208,0.02172182,-0.03012646,34.55753,0.1714509,0.3270321,blown,aerophone,aero_single-reed,TenorSaxophone
1.040089,0.02869498,0.7466351,0.001605527,313,563.8682,211.782,654.071,1.64E-08,382.6384,-0.9994447,0.01393649,-0.03102158,34.63078,0.1712912,-0.1752943,blown,aerophone,aero_double-reed,Oboe
0.8731655,-2.166404,1.844406,-0.004706283,75,168.4403,154.8705,261.0901,1.16E-13,502.7004,-0.9990166,0.02313484,-0.03073763,35.9447,0.1713424,-0.6691447,struck_Hrm,chordophone,chrd_simple,Piano
0.79522,-2.404984,0.6754212,0.006004023,64,105.3306,57.29154,129.1992,3.40E-08,398.0138,-0.9923172,0.02093107,-0.03485548,38.22301,0.1705524,-0.6961724,struck_Hrm,chordophone,chrd_simple,Piano
1.012393,-0.637475,0.7157638,-0.007634196,149,357.2409,155.6781,519.4885,1.96E-08,417.0348,-0.9957646,0.01322915,-0.03214591,37.15629,0.1710838,0.09856132,blown,aerophone,aero_lip-vibrated,TenorTrombone
0.7662225,-1.675821,2.221994,0.004570333,149,253.9391,147.4299,263.7817,8.17E-15,529.8487,-0.9977355,0.05692877,-0.02647287,36.41766,0.172053,-0.6963192,struck_Hrm,chordophone,chrd_simple,Piano
1.632824,-1.367604,0.759486,-0.008867315,117,229.9257,185.0448,261.0901,3.30E-08,371.0426,-0.9992462,0.0328425,-0.02951381,34.81876,0.1715575,-0.05875231,blown,aerophone,aero_single-reed,TenorSaxophone
1.549887,-1.126395,1.014518,0.00075312,200,296.2765,251.5398,454.8889,3.70E-10,370.6501,-0.999017,0.02259426,-0.02867508,35.80545,0.1716997,-0.2534505,blown,aerophone,aero_lip-vibrated,CTrumpet
1.512944,-1.280169,1.056085,0.002448447,123,287.6915,295.4121,648.6877,4.32E-06,342.0485,-0.9994664,0.02082733,-0.03013044,34.82214,0.1714502,0.05435766,blown,aerophone,aero_single-reed,B-flatclarinet
1.006606,0.1340643,0.6013536,0.001705741,313,588.3719,198.8072,777.887,4.01E-08,366.2009,-0.9990124,0.02184814,-0.03054471,36.122,0.1713769,0.05500888,blown,aerophone,aero_double-reed,Oboe
1.52806,-0.5375406,1.278981,0.004573996,153,486.8131,390.7973,912.4695,3.53E-10,368.353,-0.9991059,0.02472891,-0.03000187,35.38971,0.1714728,-0.2319108,blown,aerophone,aero_lip-vibrated,CTrumpet
1.450107,-0.1500436,0.9273114,0.001897122,188,547.7312,358.8096,780.5786,1.76E-07,355.6965,-0.9986791,0.02775915,-0.02830251,36.67751,0.1717615,0.2888816,blown,aerophone,aero_single-reed,TenorSaxophone
1.46164,-0.2575951,1.014426,-0.002452132,288,525.3179,350.2766,917.8528,4.37E-07,342.9262,-0.9991185,0.0168388,-0.02987347,35.76834,0.1714952,-0.02336622,blown,aerophone,aero_single-reed,B-flatclarinet
1.25619,-0.6155316,1.319578,0.005408673,231,492.4299,498.508,780.5786,4.09E-06,256.8569,-0.9979858,0.03253687,-0.02941864,37.8838,0.1715738,-0.1572295,string,chordophone,chrd_composite,DoubleBass
1.535154,-0.7111735,1.385935,0.002648457,202,435.6991,330.9833,783.2703,2.56E-11,375.7629,-0.999181,0.02925425,-0.02822635,35.01885,0.171774,-0.2989668,blown,aerophone,aero_lip-vibrated,CTrumpet
1.519636,-0.4620129,1.219814,-8.71E-05,239,478.3458,328.0332,783.2703,3.60E-11,399.487,-0.9994459,0.01533881,-0.02993337,34.89994,0.1714848,-0.237643,blown,aerophone,aero_lip-vibrated,CTrumpet
1.027577,-0.3784997,0.7985085,0.001129078,325,441.492,236.1482,645.9961,8.00E-09,369.7136,-0.999485,0.01636636,-0.03048126,34.73086,0.1713882,0.2276244,blown,aerophone,aero_lip-vibrated,TenorTrombone
1.771543,-1.515112,0.9489339,-0.004176322,117,240.809,278.5075,261.0901,6.24E-06,335.9358,-0.9984637,0.03013936,-0.03062196,36.53325,0.1713631,-0.02480273,blown,aerophone,aero_single-reed,B-flatclarinet
1.25619,-0.7812384,1.231661,0.000216626,205,429.0415,453.0909,780.5786,1.40E-06,251.8678,-0.9983615,0.0328937,-0.02995412,37.22151,0.1714811,-0.1572295,string,chordophone,chrd_composite,DoubleBass
1.771543,-0.0918977,1.058741,0.004922073,285,594.4551,385.8184,915.1611,1.66E-07,361.7589,-0.9988702,0.03219616,-0.03019565,35.97648,0.1714388,-0.02480273,blown,aerophone,aero_single-reed,B-flatclarinet
1.906808,-0.8100674,1.169304,-0.005582396,275,396.1311,331.4811,907.0862,2.13E-08,382.9919,-0.9995801,0.01760276,-0.02934457,34.38537,0.1715865,-0.022712,blown,aerophone,aero_single-reed,B-flatclarinet
1.615083,-1.258554,0.7893119,-0.003609683,191,250.5126,200.4083,261.0901,1.75E-08,372.4705,-0.9995969,0.01905245,-0.03060572,34.28006,0.171366,0.09750049,blown,aerophone,aero_single-reed,TenorSaxophone
1.850129,-0.8216963,1.22414,-0.001637047,246,403.7666,340.1857,909.7778,6.12E-10,385.4902,-0.9990015,0.01989476,-0.02977294,35.07528,0.1715127,-0.02618124,blown,aerophone,aero_single-reed,B-flatclarinet
1.394951,-0.1064205,1.240538,-0.007617216,263,587.2282,324.6985,912.4695,7.21E-12,400.5761,-0.9994617,0.005924816,-0.03132568,34.23155,0.1712359,-0.2402551,blown,aerophone,aero_lip-vibrated,CTrumpet
1.021142,0.02639133,0.6557784,-0.000872509,305,551.969,196.0828,651.3794,7.14E-08,372.3384,-0.9994368,0.00590992,-0.03166872,34.87354,0.1711728,0.08522017,blown,aerophone,aero_double-reed,Oboe
0.9781843,-1.061268,1.078822,-0.004519616,207,329.3009,307.4453,648.6877,7.26E-06,322.1309,-0.9985958,0.04277049,-0.02875378,35.78002,0.1716865,-0.07155538,string,chordophone,chrd_composite,Violin
1.041239,-0.5852992,0.709102,-0.007268827,239,372.2697,177.8095,519.4885,3.26E-09,392.0519,-0.9998614,0.004326534,-0.03133728,33.44639,0.1712338,0.2186105,blown,aerophone,aero_lip-vibrated,TenorTrombone
1.071612,-0.2315611,1.169481,-0.000602511,255,581.6554,507.6298,783.2703,1.43E-05,251.0508,-0.9977041,0.05143862,-0.02824528,37.50527,0.1717709,-0.2762819,blown,aerophone,aero_free-reed,Accordian
1.081512,-1.343601,0.7984431,-0.007215573,127,232.8822,161.2104,390.2893,0.000237782,295.1388,-0.994662,0.0394708,-0.03121186,38.39455,0.1712567,-0.4912642,string,chordophone,chrd_composite,ElectricGuitar
1.045776,0.08663722,0.6301455,-0.006595554,304,572.0227,202.9473,654.071,2.06E-07,329.4689,-0.9975567,0.04493679,-0.03165276,36.85636,0.1711757,0.2047289,blown,aerophone,aero_double-reed,Oboe
0.9937014,-0.4676222,1.262438,-0.007158774,252,525.8064,501.7419,783.2703,6.28E-06,235.7931,-0.9986853,0.02377324,-0.02942113,36.73305,0.1715734,-0.3348084,blown,aerophone,aero_free-reed,Accordian
1.519636,-0.4696452,1.234845,0.003428496,202,481.0697,333.7098,783.2703,9.69E-11,402.3245,-0.9994102,0.02413079,-0.02966722,34.73158,0.171531,-0.237643,blown,aerophone,aero_lip-vibrated,CTrumpet
1.035114,-0.5138509,0.7668618,0.00571968,329,399.4541,210.7622,648.6877,6.53E-09,381.6488,-0.9997749,0.01211967,-0.0304723,33.96432,0.1713898,0.2185927,blown,aerophone,aero_lip-vibrated,TenorTrombone
1.536829,-1.14987,1.070143,-0.007181814,193,306.9568,295.7234,524.8718,6.19E-09,347.8854,-0.9993721,0.02160193,-0.02986844,34.99748,0.1714961,-0.2523927,blown,aerophone,aero_lip-vibrated,CTrumpet
1.906808,-0.5159857,1.209306,-0.006151343,283,483.6279,375.8757,912.4695,6.62E-08,389.2265,-0.9983188,0.04711566,-0.02809686,35.96308,0.1717952,-0.022712,blown,aerophone,aero_single-reed,B-flatclarinet
1.549887,-0.7197602,1.153804,0.002377497,258,411.3799,337.6539,780.5786,1.08E-09,357.9737,-0.9991077,0.02417883,-0.0299867,35.39152,0.1714754,-0.2534505,blown,aerophone,aero_lip-vibrated,CTrumpet
1.073726,-0.3164822,1.191178,-0.000303413,232,553.9711,494.1288,783.2703,1.97E-05,232.2982,-0.9975718,0.02512127,-0.03308695,38.04715,0.1709043,-0.2762819,blown,aerophone,aero_free-reed,Accordian
1.391502,-0.4646256,1.357972,0.006787712,195,515.0133,395.532,912.4695,2.51E-10,353.694,-0.9991048,0.02895107,-0.02903376,35.11691,0.1716394,-0.2910995,blown,aerophone,aero_lip-vibrated,CTrumpet
0.9978541,-0.4076717,0.8498031,-0.008029221,290,442.2864,253.46,777.887,1.01E-08,381.2521,-0.9996806,0.01365491,-0.02944477,34.10165,0.1715693,0.1577876,blown,aerophone,aero_lip-vibrated,TenorTrombone
1.073726,-0.07739444,1.027317,-0.002508332,261,603.3484,475.3111,783.2703,9.56E-06,243.3455,-0.9975881,0.05038407,-0.02725195,37.67564,0.1719313,-0.2762819,blown,aerophone,aero_free-reed,Accordian
1.526726,-0.5309097,1.443916,0.006273416,214,516.6497,419.8247,915.1611,5.80E-10,351.1906,-0.9989507,0.02387645,-0.03150911,35.40678,0.1712022,-0.2422116,blown,aerophone,aero_lip-vibrated,CTrumpet
1.25619,-0.845738,1.279419,-0.00439295,179,430.3413,483.0222,780.5786,2.69E-06,258.4644,-0.9959304,0.06723095,-0.02764787,38.87529,0.171868,-0.1572295,string,chordophone,chrd_composite,DoubleBass
0.9971722,-0.5244137,0.8074904,-0.004994234,308,406.3507,249.8819,648.6877,2.97E-08,371.1919,-0.99989,0.007337881,-0.03045851,33.38008,0.1713923,0.1781544,blown,aerophone,aero_lip-vibrated,TenorTrombone
1.810818,-1.65552,0.5453645,-0.000253358,63,173.0878,88.299,261.0901,1.57E-10,468.3741,-0.9980522,0.06018414,-0.02885165,35.18985,0.1716701,-0.3420211,string,chordophone,chrd_composite,ElectricGuitar
1.67324,-0.9664756,0.746059,0.002808673,125,299.3741,216.1269,384.906,1.13E-09,386.4651,-0.9993065,0.02872907,-0.0291417,34.88534,0.1716211,0.3658826,blown,aerophone,aero_single-reed,TenorSaxophone
1.445637,-0.05954699,0.8991568,0.007160685,192,593.1534,433.9616,1176.251,1.42E-06,343.3139,-0.9950468,0.08794732,-0.02890483,38.52737,0.1716611,0.3134224,blown,aerophone,aero_single-reed,TenorSaxophone
1.040175,-0.5086905,0.7583592,-0.004004545,285,398.4575,200.0417,522.1802,5.83E-09,386.4886,-0.9998009,0.006279616,-0.03091975,33.69117,0.1713097,0.2185927,blown,aerophone,aero_lip-vibrated,TenorTrombone
0.8731655,-2.174964,1.64806,0.001997862,71,157.6367,149.6708,258.3984,2.92E-13,499.8535,-0.9992215,0.02034886,-0.03047867,35.42175,0.1713887,-0.6691447,struck_Hrm,chordophone,chrd_simple,Piano
1.523245,-0.1182165,1.212109,-0.001968517,236,604.2112,396.2486,915.1611,1.22E-10,379.1537,-0.9991645,0.02539975,-0.03096871,35.15584,0.1713008,-0.237643,blown,aerophone,aero_lip-vibrated,CTrumpet
1.771543,-1.424262,0.9793142,-0.002845799,121,256.3111,283.5688,390.2893,9.28E-07,347.9535,-0.9992015,0.018193,-0.02904256,35.80181,0.1716379,-0.02480273,blown,aerophone,aero_single-reed,B-flatclarinet
1.471448,-0.5193241,0.6797905,0.005244705,140,401.8353,279.5308,651.3794,1.96E-07,370.1508,-0.9983807,0.03161676,-0.02787432,36.92471,0.1718315,0.3266423,blown,aerophone,aero_single-reed,TenorSaxophone
1.536829,-1.302303,0.9129919,-0.009025546,146,253.8688,218.0774,263.7817,8.36E-10,362.0846,-0.9990197,0.03093597,-0.02870696,35.66764,0.1716943,-0.2523927,blown,aerophone,aero_lip-vibrated,CTrumpet
1.073628,-1.141897,0.766158,0.004169733,126,259.8735,139.3142,390.2893,5.69E-08,381.1083,-0.9979367,0.02359407,-0.03225423,36.10033,0.1710634,-0.476059,string,chordophone,chrd_composite,ElectricGuitar
1.394951,-0.01641429,1.178722,-0.007240819,223,606.5897,315.3734,909.7778,1.18E-11,395.2672,-0.9997075,0.006798167,-0.03089744,34.16864,0.1713137,-0.2402551,blown,aerophone,aero_lip-vibrated,CTrumpet
1.018828,-0.4371285,0.7060832,0.002016511,237,410.5142,190.7356,522.1802,8.06E-08,379.5898,-0.9994919,0.02184169,-0.03081262,34.44359,0.171329,0.06972346,blown,aerophone,aero_lip-vibrated,TenorTrombone
1.850129,-0.8936434,1.208566,0.003452113,256,385.3267,336.4222,912.4695,7.38E-08,385.416,-0.9990199,0.02108236,-0.03093162,35.79977,0.1713075,-0.02618124,blown,aerophone,aero_single-reed,B-flatclarinet
1.67324,-0.7527739,0.671041,0.000573246,126,338.2886,225.6566,519.4885,9.59E-09,393.6909,-0.9987847,0.0417446,-0.02858698,35.35567,0.1717143,0.3658826,blown,aerophone,aero_single-reed,TenorSaxophone
1.002778,-0.3111544,0.6886035,0.005687469,233,446.5924,216.0057,522.1802,3.92E-07,376.3006,-0.9994954,0.01968184,-0.02842022,34.55935,0.171742,0.0932072,blown,aerophone,aero_lip-vibrated,TenorTrombone
1.539108,-0.2582718,1.172218,0.007509494,293,553.0027,369.3077,915.1611,3.55E-08,362.4395,-0.9993725,0.02316045,-0.0287316,35.00318,0.1716902,-0.004663331,blown,aerophone,aero_single-reed,B-flatclarinet
1.52806,-0.8772779,1.100494,-0.000953682,165,358.8979,285.4858,651.3794,1.70E-10,384.0892,-0.9995338,0.02164275,-0.02975669,34.67621,0.1715155,-0.2319108,blown,aerophone,aero_lip-vibrated,CTrumpet
1.391502,-0.897688,1.347229,0.001374105,234,386.0576,317.8581,780.5786,9.71E-11,376.9515,-0.9994842,0.01201588,-0.03101474,34.45016,0.1712925,-0.2910995,blown,aerophone,aero_lip-vibrated,CTrumpet
1.633609,-1.350415,0.742355,-0.006202353,63,231.2329,182.5378,261.0901,2.60E-10,371.594,-0.9987733,0.03493452,-0.03035842,35.63024,0.17141,0.09215708,blown,aerophone,aero_single-reed,TenorSaxophone
0.9937014,-0.3976523,1.24896,0.002960227,276,543.9178,501.7882,783.2703,5.83E-06,234.4073,-0.9986737,0.02536054,-0.02874751,36.53887,0.1716875,-0.3348084,blown,aerophone,aero_free-reed,Accordian
1.850129,-1.229317,1.126517,0.002506349,220,309.3971,321.5679,777.887,8.85E-08,363.9264,-0.9992787,0.02555819,-0.03083113,35.20571,0.1713256,-0.02618124,blown,aerophone,aero_single-reed,B-flatclarinet
1.003858,-2.747415,2.864002,0.001976181,69,194.5389,195.7076,261.0901,2.79E-15,543.0228,-0.9978003,0.05904744,-0.02861972,36.34246,0.1717089,-0.6691447,struck_Hrm,chordophone,chrd_simple,Piano
1.067843,-1.239675,0.7253677,-0.003576139,126,241.3719,130.3226,390.2893,2.06E-08,392.4783,-0.9993826,0.01315168,-0.03086399,34.61032,0.1713197,-0.4145776,string,chordophone,chrd_composite,ElectricGuitar
0.8731655,-2.351111,0.7140865,0.004300583,64,111.9657,70.41645,131.8909,1.22E-08,405.539,-0.9916339,0.01699015,-0.03455689,39.60248,0.1706132,-0.6691447,struck_Hrm,chordophone,chrd_simple,Piano
1.295816,-0.6150866,1.333821,-0.004587563,233,500.8897,508.4927,783.2703,7.87E-06,238.9749,-0.9966842,0.0699264,-0.02688636,37.90917,0.1719888,-0.007659924,string,chordophone,chrd_composite,DoubleBass
0.6991683,-1.599576,0.7765917,-0.001229586,73,205.4062,211.7567,261.0901,3.90E-06,330.8963,-0.9993673,0.01929342,-0.04725411,51.49909,0.1778536,-0.06770574,string,chordophone,chrd_composite,Violin
1.295816,-0.514272,1.25652,-0.004166798,228,508.3,499.0489,783.2703,1.79E-05,238.358,-0.9943938,0.07124653,-0.03082721,40.33106,0.1713263,-0.007659924,string,chordophone,chrd_composite,DoubleBass
1.519636,-0.4218687,1.258976,0.001940352,185,496.0161,327.5142,783.2703,1.94E-11,400.921,-0.999376,0.0130063,-0.0306786,35.06638,0.171353,-0.237643,blown,aerophone,aero_lip-vibrated,CTrumpet
1.388541,-0.4801573,1.374586,-0.005738413,242,496.9299,339.5183,785.9619,2.67E-11,386.2785,-0.9995189,0.01541249,-0.03007922,34.20241,0.1714592,-0.3225296,blown,aerophone,aero_lip-vibrated,CTrumpet
1.300985,-0.8698566,1.21389,-0.008469846,212,408.8208,459.8209,710.5957,1.41E-06,241.8854,-0.9967017,0.05523201,-0.02617651,38.09871,0.1720983,-0.1226992,string,chordophone,chrd_composite,DoubleBass
1.390276,0.05992036,1.143822,0.002146833,235,628.8018,314.3253,912.4695,1.96E-11,402.8185,-0.999323,0.02339427,-0.02926394,34.71917,0.1716003,-0.2319108,blown,aerophone,aero_lip-vibrated,CTrumpet
1.012393,-0.4715434,0.7413476,-0.005542687,208,409.7787,240.5263,524.8718,4.23E-08,350.6561,-0.9986169,0.03294555,-0.02955616,35.80748,0.1715502,0.09856132,blown,aerophone,aero_lip-vibrated,TenorTrombone
1.539108,-1.303521,1.035452,0.002769935,163,281.5274,292.1426,645.9961,2.35E-06,348.0736,-0.9994725,0.008552511,-0.03137108,34.84184,0.1712276,-0.004663331,blown,aerophone,aero_single-reed,B-flatclarinet
1.278968,-1.038053,1.217982,0.005344448,177,374.9624,446.8819,780.5786,3.80E-07,283.722,-0.9976083,0.04253986,-0.02861356,37.65315,0.1717099,-0.03186664,string,chordophone,chrd_composite,DoubleBass
1.001197,-0.3112525,0.7045216,0.004319549,233,450.529,233.505,524.8718,3.79E-08,377.3451,-0.9996551,0.01105043,-0.030559,34.00658,0.1713744,0.07950119,blown,aerophone,aero_lip-vibrated,TenorTrombone
1.330722,-0.7782922,1.359006,0.007342232,179,423.2944,354.5598,783.2703,3.52E-10,357.701,-0.9997639,0.006368943,-0.03112942,33.89352,0.1712717,-0.3542704,blown,aerophone,aero_lip-vibrated,CTrumpet
0.9915858,-0.2906012,0.8244651,-0.000256008,240,483.5217,332.2433,643.3044,2.97E-07,367.8864,-0.9994572,0.02420685,-0.02840786,34.55412,0.1717441,0.08324903,blown,aerophone,aero_lip-vibrated,TenorTrombone
1.295816,0.09730508,1.23722,-0.00089486,322,729.732,563.8158,1106.268,8.64E-07,253.4404,-0.9963266,0.05893259,-0.02753835,38.49396,0.1718856,-0.007659924,string,chordophone,chrd_composite,DoubleBass
1.25619,-0.8925975,1.199529,0.004300133,212,400.8118,457.0135,654.071,1.17E-06,251.6316,-0.9978084,0.04168558,-0.02909524,37.81151,0.171629,-0.1572295,string,chordophone,chrd_composite,DoubleBass
1.006606,0.02764192,0.6270891,0.002082586,313,549.2686,187.7016,651.3794,3.48E-08,390.3544,-0.9979825,0.04123837,-0.02709008,36.79761,0.1719568,0.05500888,blown,aerophone,aero_double-reed,Oboe
1.071612,-0.7109551,1.342083,0.005318114,174,482.5466,526.5151,785.9619,5.89E-06,226.2182,-0.998164,0.03246774,-0.03154976,36.84875,0.1711948,-0.2762819,string,chordophone,chrd_composite,DoubleBass
1.330722,-0.7530724,1.46538,-0.001959152,208,455.6486,398.9218,810.1868,5.04E-10,352.7363,-0.9996319,0.02159423,-0.02871527,33.9918,0.1716929,-0.3542704,blown,aerophone,aero_lip-vibrated,CTrumpet
0.79522,-2.548533,1.043291,-0.000949591,36,103.4844,66.62684,129.1992,2.08E-06,377.8754,-0.9848904,0.04346123,-0.03239225,40.36653,0.1710373,-0.6961724,struck_Hrm,chordophone,chrd_simple,Piano
1.520376,-1.236258,1.029213,0.003717516,232,279.5455,254.3838,454.8889,3.14E-10,370.6943,-0.9992207,0.02513687,-0.02879133,35.26915,0.1716802,-0.3124043,blown,aerophone,aero_lip-vibrated,CTrumpet
0.9915858,-0.110816,0.6562735,0.001580051,251,512.675,273.6885,522.1802,8.40E-07,331.9923,-0.9990069,0.002867048,-0.03367421,34.76431,0.1707896,0.08324903,blown,aerophone,aero_lip-vibrated,TenorTrombone
1.075736,-0.2201493,1.248205,0.000751664,297,606.2102,539.9977,912.4695,6.99E-06,243.0726,-0.997813,0.04775997,-0.03040725,37.25199,0.1714014,-0.2762819,blown,aerophone,aero_free-reed,Accordian
1.512944,-1.375467,1.059604,0.004390023,113,276.8387,309.299,648.6877,1.02E-05,338.7308,-0.9994691,0.01062953,-0.0305553,35.01004,0.171375,0.05435766,blown,aerophone,aero_single-reed,B-flatclarinet
1.536829,-1.055993,1.114514,0.00570499,173,331.5953,311.3058,527.5635,1.24E-09,346.6493,-0.9993597,0.02222426,-0.03023072,35.02433,0.1714326,-0.2523927,blown,aerophone,aero_lip-vibrated,CTrumpet
1.810818,-1.672107,0.5321241,-0.000265298,63,170.5197,85.99554,258.3984,1.20E-10,478.8189,-0.9972707,0.06910347,-0.02991509,35.91089,0.171488,-0.3420211,string,chordophone,chrd_composite,ElectricGuitar
1.045776,-0.2526834,0.9419412,-0.003183128,314,493.696,225.0143,651.3794,9.21E-09,398.5036,-0.9972757,0.03330602,-0.03065668,36.96887,0.1713569,0.2047289,blown,aerophone,aero_double-reed,Oboe
1.041239,-0.8410565,0.7470516,0.000440627,283,323.4046,222.2705,387.5977,4.43E-08,399.3963,-0.996352,0.0792495,-0.02871234,36.86001,0.1716934,0.2186105,blown,aerophone,aero_lip-vibrated,TenorTrombone
1.810818,-1.595278,0.5867393,-0.002097396,63,182.4279,95.67131,261.0901,2.81E-10,455.9585,-0.9988822,0.04499249,-0.02913215,34.55268,0.1716227,-0.3420211,string,chordophone,chrd_composite,ElectricGuitar
0.9781843,-1.506528,0.809208,0.001174744,123,218.2557,205.1083,390.2893,1.06E-07,362.1196,-0.9988371,0.01484814,-0.03066543,35.42861,0.1713554,-0.07155538,string,chordophone,chrd_composite,Violin
1.012393,-0.5654056,0.7962806,0.003498087,214,394.5045,263.94,524.8718,5.44E-08,371.7599,-0.9995487,0.01697496,-0.03102206,34.31663,0.1712912,0.09856132,blown,aerophone,aero_lip-vibrated,TenorTrombone
1.040089,0.04791164,0.7191531,0.006492106,314,567.2918,205.4339,654.071,5.21E-09,378.4118,-0.9993222,0.01182951,-0.03019247,34.73687,0.1714393,-0.1752943,blown,aerophone,aero_double-reed,Oboe
1.073246,-1.361496,1.237983,0.003991871,157,277.0715,276.2382,632.5378,1.61E+137,344.4045,-0.971382,0.05711953,-0.03428416,44.4371,0.1706682,-0.2762819,blown,aerophone,aero_free-reed,Accordian
1.121035,-0.9983638,0.7804952,-0.000450432,102,290.2127,175.8139,392.981,2.36E-05,304.3622,-0.9937655,0.03993348,-0.0317068,38.81669,0.1711657,-0.5800555,string,chordophone,chrd_composite,ElectricGuitar
1.027577,-0.531157,0.7984366,-0.00151812,290,404.526,253.9457,645.9961,9.21E-09,379.5907,-0.9994704,0.01426265,-0.029987,34.61829,0.1714754,0.2276244,blown,aerophone,aero_lip-vibrated,TenorTrombone
1.526726,-0.3379944,1.417099,-0.00585122,208,539.6676,342.3473,909.7778,4.72E-10,385.4932,-0.9990709,0.02848173,-0.02938968,35.63984,0.1715788,-0.2422116,blown,aerophone,aero_lip-vibrated,CTrumpet
1.278968,-0.5923698,1.231224,-0.004265274,239,483.8921,502.4969,780.5786,1.61E+137,282.9223,-0.9981834,0.03817395,-0.02907328,36.91521,0.1716327,-0.03186664,string,chordophone,chrd_composite,DoubleBass
