temporalCentroid,LogSpecCentroid,LogSpecSpread,MFCC1,MFCC2,MFCC3,MFCC4,MFCC5,MFCC6,MFCC7,MFCC8,MFCC9,MFCC10,MFCC11,MFCC12,MFCC13,Energy,ZeroCrossings,SpecCentroid,SpecSpread,Rolloff,Flux,bandsCoef1,bandsCoef2,bandsCoef3,bandsCoef4,bandsCoef5,bandsCoef6,bandsCoef7,bandsCoef8,bandsCoef9,bandsCoef10,bandsCoef11,bandsCoef12,bandsCoef13,bandsCoef14,bandsCoef15,bandsCoef16,bandsCoef17,bandsCoef18,bandsCoef19,bandsCoef20,bandsCoef21,bandsCoef22,bandsCoef23,bandsCoef24,bandsCoef25,bandsCoef26,bandsCoef27,bandsCoef28,bandsCoef29,bandsCoef30,bandsCoef31,bandsCoef32,bandsCoef33,bandsCoefSum,prj1,prj2,prj3,prj4,prj5,prj6,prj7,prj8,prj9,prj10,prj11,prj12,prj13,prj14,prj15,prj16,prj17,prj18,prj19,prj20,prj21,prj22,prj23,prj24,prj25,prj26,prj27,prj28,prj29,prj30,prj31,prj32,prj33,prjmin,prjmax,prjsum,prjdis,prjstd,LogAttackTime,HamoPk1,HamoPk2,HamoPk3,HamoPk4,HamoPk5,HamoPk6,HamoPk7,HamoPk8,HamoPk9,HamoPk10,HamoPk11,HamoPk12,HamoPk13,HamoPk14,HamoPk15,HamoPk16,HamoPk17,HamoPk18,HamoPk19,HamoPk20,HamoPk21,HamoPk22,HamoPk23,HamoPk24,HamoPk25,HamoPk26,HamoPk27,HamoPk28,mix1_instrument,mix2_instrument
1.067843,-1.47768,0.6489226,-1.479091164,0.645420799,-0.004466598,0.003610546,0.003707593,-0.002119682,-0.004967572,-0.001187841,-0.003236819,0.002517705,0.00070204,-0.003686028,0.002632445,-0.008238991,126,201.071,107.6483,387.5977,1.83E-08,-0.1685064,-0.1,-0.1833682,-0.178858,-0.1777406,-0.1717835,-0.1647926,-0.1387256,-0.06628995,-0.1607346,-0.1692867,-0.1658328,-0.07864688,-0.1704101,-0.08078357,-0.1718121,-0.1108344,-0.1168193,-0.132205,-0.1489148,-0.1639061,-0.1924255,-0.2009187,-0.2033491,-0.2067268,-0.2080227,-0.209461,-0.2104433,-0.2110405,-0.2114661,-0.2114634,-0.2110424,-0.2047933,435.883,-0.9977153,0.06358675,-0.01362007,0.001734038,-0.007342458,-0.01324738,0.004382925,-0.00400993,-0.002568135,0.001345073,0.002717549,0.002203862,0.002365267,-0.005505694,0.001150529,-0.001826969,-0.000704958,0.001763518,-0.000299055,0.000133548,0.0001917,-0.000323649,-0.001022366,-0.000853443,0.000117038,0.000144198,2.43E-05,-0.000780587,-2.34E-05,-0.000225056,0.000193706,-0.000320955,-9.08E-05,-0.9977153,0.06358675,-0.02934625,35.73393,0.1715862,-0.4145776,0.9527128,0.9393341,0.8221205,0.7896396,0.7175619,0.6302819,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,ElectricGuitar,Marimba
1.810818,-1.48073,0.6475422,-1.480335088,0.645120274,-0.004674236,-0.000151261,-0.003764602,0.002464497,0.004901884,0.002737855,0.000892035,3.4E-05,-0.001312948,-0.00463396,0.004589535,-0.007821171,126,200.5763,107.3263,387.5977,1.2E-09,-0.1710269,-0.1,-0.1853213,-0.1822535,-0.1785011,-0.1737257,-0.1655208,-0.1365269,-0.06544481,-0.1555571,-0.1633235,-0.1607812,-0.07770095,-0.164332,-0.07981755,-0.1761716,-0.1094943,-0.1154304,-0.1306439,-0.1472253,-0.1621945,-0.1915329,-0.2019557,-0.2048276,-0.2081254,-0.2094558,-0.2101971,-0.2114668,-0.2119254,-0.211241,-0.2115815,-0.210769,-0.2046062,442.4835,-0.9991376,0.02232748,-0.03039597,-0.00563094,-0.008155594,-0.005557833,-0.007387772,-0.005568754,0.008452972,0.000463875,0.001334912,-0.001344514,0.001592025,0.00052007,0.000791079,-0.001564668,-0.000225484,0.000721431,0.001148759,0.001025342,0.000635088,-0.000810771,8.79E-05,0.000504295,0.000217438,-0.000492237,-0.000515404,0.000628848,0.000207912,-0.000569016,-0.000348449,9.5E-05,-0.000110164,-0.9991376,0.02232748,-0.03112305,34.91627,0.1712728,-0.3420211,0.9523835,0.9389537,0.8214009,0.7887881,0.7164187,0.6277326,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,ElectricGuitar,Marimba
1.073628,-1.027987,0.8169167,-1.02509136,0.817738069,0.004700051,-0.002165171,-0.001168869,-0.000254977,0.002333666,-0.004710462,-0.001061153,0.000403696,0.002975301,0.000613836,-0.002856124,0.005300624,202,283.5982,155.1269,392.981,9.27E-07,-0.1154224,-0.1,-0.2036272,-0.2134551,-0.2056373,-0.1935849,-0.1853389,-0.1526311,-0.05808724,-0.1775059,-0.1879074,-0.1784966,-0.06056535,-0.174033,-0.05983139,-0.177663,-0.09201304,-0.0908793,-0.1048015,-0.1089906,-0.129368,-0.1606326,-0.1772734,-0.1535176,-0.1761236,-0.1972509,-0.1824482,-0.225199,-0.2279927,-0.2281063,-0.2310148,-0.2324261,-0.2245284,337.116,-0.9968389,-0.06880214,0.00284622,0.005754237,0.03474755,0.002702353,-0.005878903,-0.008304809,0.008946882,-0.004959836,0.000818053,0.001787137,0.004380771,-0.004638954,0.006045529,-0.002543856,0.000580653,0.003858503,0.001290049,4.54E-05,0.001976299,-0.000532706,-0.001236687,-0.000509859,-0.001650053,-0.000751973,-0.000764809,-6.22E-05,-0.000249144,-2.25E-05,-0.000165911,7.4E-05,2.64E-05,-0.9968389,0.03474755,-0.0309707,36.7816,0.1713005,-0.476059,0.9875725,0.9819194,0.8881681,0.876292,0.8244578,0.8040578,0.7313951,0.6932665,0.6480548,0.5998061,0.5632659,0.638788,0.7018283,0.6188415,0.6504177,0.5419717,0.6624143,?,0.5530331,?,?,?,?,?,?,?,?,?,ElectricGuitar,Marimba
1.132893,-1.276667,0.7166912,-1.279696043,0.719057192,-0.004762797,0.000712752,0.003765591,0.00209818,-0.001263563,0.001619152,-0.002316485,-0.000292795,0.002629948,0.003711976,-0.00308843,0.003401157,126,234.8453,126.914,390.2893,1.45E-08,-0.1836985,-0.1,-0.2002765,-0.1934806,-0.1919317,-0.1819139,-0.1742815,-0.144217,-0.06229652,-0.1640501,-0.1730181,-0.1675407,-0.07057402,-0.1725027,-0.07153322,-0.1677484,-0.100519,-0.1055448,-0.1166,-0.1299736,-0.1472573,-0.1771076,-0.1903558,-0.1848358,-0.2040636,-0.2060073,-0.2077217,-0.2096303,-0.211022,-0.2124843,-0.213217,-0.2135115,-0.2066777,396.1335,-0.999073,0.0201304,-0.02985017,0.01978974,-0.002442667,0.006575785,-0.009704911,-0.002456823,-0.000533797,-0.000218257,-0.000240002,-0.001329178,0.000846996,0.001821817,-0.002137505,0.000600797,0.001790103,-0.000750792,-0.000600574,-0.000268792,-0.000321565,0.000146371,-0.000345768,-0.000103802,-0.000113032,0.000178343,-0.000208403,4.6E-05,0.000190032,-3.27E-05,0.00034796,2.18E-05,9.54E-05,-0.999073,0.0201304,-0.03024698,34.93417,0.1714297,-0.7124725,0.9707576,0.9612969,0.8596258,0.831417,0.7799031,0.7035148,0.5799033,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,ElectricGuitar,Marimba
1.799928,-1.797597,0.4036047,-1.800596181,0.402499503,0.002894438,-0.003810695,0.001715667,0.004878981,-0.004813462,-0.002133712,0.003707078,-0.000293246,-0.003882644,0.000141021,0.000350028,0.003358388,63,151.3796,66.41211,131.8909,5.64E-12,-0.1560408,-0.1,-0.1759339,-0.17498,-0.1741042,-0.1673597,-0.16252,-0.1407745,-0.07736121,-0.1594795,-0.169206,-0.1716311,-0.1004734,-0.1767119,-0.1031534,-0.1823333,-0.1358101,-0.1467073,-0.1665203,-0.1904399,-0.1939101,-0.2000794,-0.2008376,-0.1989085,-0.1986365,-0.195798,-0.1968033,-0.1952395,-0.1964396,-0.1952726,-0.1934502,-0.192775,-0.1864705,504.3471,-0.9946281,0.09649275,0.03216959,0.004748267,0.009763067,-0.01298718,0.004323702,-0.00417313,0.000743021,0.000838208,-0.000110213,-0.000254301,-0.004905214,0.001535575,-0.000805992,0.000921571,-0.001995581,-0.000911239,-0.000933269,0.001593351,-0.001003253,0.001731711,0.001245828,0.000283609,-0.000755713,-6.81E-05,0.000778482,0.000855974,0.000693092,0.000926791,-0.000351419,-0.000125008,-1.74E-05,-0.9946281,0.09649275,-0.02619335,37.32011,0.1720957,-0.342086,0.8915651,0.8721355,0.7128981,0.6490055,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,ElectricGuitar,Marimba
1.121035,-1.124637,0.7553468,-1.126941576,0.76016945,-0.003136924,-0.000233579,-0.002661658,-0.002508216,0.001179538,-0.003412431,0.001729621,0.002194074,-0.0005436,-0.001664175,-0.0008682,-0.004385918,126,263.2425,143.6754,390.2893,9.85E-08,-0.14498,-0.1,-0.191692,-0.1875961,-0.1853518,-0.1798002,-0.1713287,-0.1430123,-0.05605081,-0.1636265,-0.1711788,-0.1635631,-0.06197766,-0.1667713,-0.06096695,-0.1684209,-0.09027668,-0.09162029,-0.1038281,-0.1114404,-0.1309946,-0.1605076,-0.1734709,-0.1585794,-0.1903099,-0.2110471,-0.2037659,-0.2357165,-0.2379419,-0.2403185,-0.2411571,-0.2416683,-0.2337112,374.512,-0.9980374,-0.04465733,-0.003653034,-0.04039859,0.01313845,-0.000343857,0.000139945,0.004587775,-0.000371499,-0.003953161,-0.000318712,-0.005662244,0.00059981,-0.003901939,0.004004533,-0.00137715,0.000234658,-0.001514722,-0.000611385,-0.000708877,0.001394418,0.000591247,0.000113069,-8.61E-05,-0.000698217,-0.000102972,-0.000434432,-0.000408524,2.44E-05,-0.000220982,7.44E-05,0.000168418,0.00014852,-0.9980374,0.01313845,-0.0327952,35.63772,0.1709605,-0.5800555,0.9796939,0.976028,0.880553,0.8646218,0.8108046,0.7546193,0.6366568,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,ElectricGuitar,Marimba
1.810818,-1.235067,0.7263473,-1.238259051,0.727683594,-0.004591038,0.003110847,0.001982692,-0.000496391,0.004549473,-0.001868856,-0.000275189,-0.004133164,0.004496727,0.000311032,0.003815771,0.00308352,126,242.1892,130.7144,390.2893,2.65E-08,-0.1916713,-0.1,-0.207209,-0.2005184,-0.1985505,-0.1852423,-0.1767883,-0.1450079,-0.06154841,-0.1660439,-0.1765282,-0.1708104,-0.06911781,-0.1739848,-0.06964889,-0.1654792,-0.09880504,-0.1036242,-0.1141219,-0.1268118,-0.1438938,-0.1740111,-0.1865709,-0.1805887,-0.1999054,-0.2024185,-0.2039898,-0.2061371,-0.2075428,-0.2088732,-0.2099414,-0.2105876,-0.2033802,387.2685,-0.997978,-0.02907264,-0.02840806,0.03940348,-0.01708228,0.01662918,-0.009430702,0.008247989,-0.009327298,-0.001099549,1.47E-05,-0.002343411,-0.000811757,0.001013557,0.001155823,0.00251485,-0.000525124,-0.001408092,-1.68E-05,-0.000650602,-0.00022244,0.00130773,-0.00110969,-0.000681216,-0.000478605,0.0004516,0.000189532,-0.000196133,-5.23E-05,-0.000282524,0.000200135,-0.000100233,-7.24E-05,-0.997978,0.03940348,-0.03121882,36.75688,0.1712554,-0.3420211,0.9735229,0.9655568,0.865839,0.8385716,0.789279,0.7163387,0.6070048,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,ElectricGuitar,Marimba
1.799928,-1.456063,0.6583263,-1.452545138,0.653858494,0.001873418,-0.000936864,0.0039692,-0.002299744,-0.00345855,0.001155163,-0.002310791,-0.002923027,0.00074982,0.001957794,0.003381214,-0.002802183,126,204.5852,109.8169,387.5977,1.84E-09,-0.165243,-0.1,-0.1808592,-0.1760984,-0.1747163,-0.1686462,-0.1619404,-0.1355715,-0.06410938,-0.155499,-0.1635233,-0.1598027,-0.07567789,-0.1635993,-0.07765173,-0.1719503,-0.1066459,-0.1124063,-0.1272028,-0.143259,-0.1578764,-0.1896363,-0.2034353,-0.202193,-0.2184541,-0.2169447,-0.2155321,-0.2180864,-0.2163403,-0.2168867,-0.217543,-0.2146602,-0.2079647,443.352,-0.9985777,0.0150173,-0.04021434,-0.02811243,-0.001603012,-0.008918187,-0.005388154,0.001426125,0.006653489,-0.001786775,-0.000647853,-0.001119952,-0.000261639,-0.003016584,0.000932689,0.002569578,-0.003008921,0.001608515,7.28E-06,0.000588992,-0.001229459,9.89E-05,-0.002508961,-0.000775315,-0.001618142,0.001292195,-0.002140897,0.000982209,-0.000331403,-0.00017777,0.000433905,0.000302233,5.87E-05,-0.9985777,0.0150173,-0.03240804,35.50904,0.1710344,-0.342086,0.955023,0.9421031,0.8272234,0.7951304,0.7258533,0.6334861,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,ElectricGuitar,Marimba
1.810818,-1.73698,0.4741306,-1.734292919,0.478223754,0.004766241,0.001202391,0.002846404,0.000179199,-0.002775823,-0.003310117,-0.00100248,0.002603366,0.001113305,-0.00476677,0.000323376,-0.008598259,63,160.5874,76.24933,255.7068,3.98E-11,-0.1631514,-0.1,-0.1929239,-0.1853102,-0.183273,-0.1763344,-0.1682965,-0.1417523,-0.07542644,-0.1589483,-0.1682245,-0.1698387,-0.09598624,-0.1813622,-0.09861622,-0.1713358,-0.1309759,-0.1409478,-0.1586214,-0.1802143,-0.184807,-0.190266,-0.1916585,-0.1927926,-0.1943083,-0.1946868,-0.1957542,-0.1956778,-0.1965302,-0.1973317,-0.196457,-0.196273,-0.1901707,480.48,-0.99689,0.06943617,0.02886973,0.01843894,0.002489249,0.007747081,0.0102677,0.001815058,-0.000678427,-0.003219218,0.002313682,0.001994856,0.002773472,-0.002684367,0.000146869,0.000338158,-4.95E-05,0.000198733,0.001225231,-0.000627366,-0.000462369,-0.001187015,0.000238217,9.29E-05,-7.39E-05,-0.000294089,-0.00015711,-0.000776422,0.000654377,-0.000653766,-8.33E-05,0.000246725,-9.87E-05,-0.99689,0.06943617,-0.02601965,36.47031,0.1721221,-0.3420211,0.9097102,0.8913659,0.7437117,0.6873846,0.5919467,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,ElectricGuitar,Marimba
1.799928,-1.387286,0.6845364,-1.390304031,0.686789867,0.002570117,-0.004105064,-0.004374875,-0.004997493,0.002751463,-0.00108611,-0.002362464,-0.003506824,0.002762874,-0.001305783,-0.00027327,-0.000680339,125,215.9384,116.3199,390.2893,3.4E-09,-0.1717229,-0.1,-0.1855301,-0.1811941,-0.1795987,-0.1733865,-0.1664562,-0.1398852,-0.06387842,-0.1613579,-0.1711977,-0.1667354,-0.07424528,-0.1658861,-0.0759105,-0.1716854,-0.1050713,-0.1102683,-0.124115,-0.1394635,-0.1548774,-0.185401,-0.1985416,-0.1969233,-0.2092625,-0.210906,-0.2126558,-0.2135615,-0.2146088,-0.21498,-0.2152253,-0.2156797,-0.2088703,421.0097,-0.9992969,0.002492749,-0.03366693,-0.01207997,-0.004735011,-0.004543897,-0.006865361,0.001971147,-0.001962591,-0.001854265,-0.001107773,-0.000626895,-0.002081435,0.001339287,0.000424156,0.001380216,0.000281815,0.001018699,-0.001455437,-0.001518645,-0.000696925,0.000737453,0.001265204,0.000572853,0.000221484,-5.45E-05,-0.000265963,-0.000216008,9.62E-05,0.000355966,3.43E-05,-0.000122208,-0.000121479,-0.9992969,0.002492749,-0.03215396,34.1932,0.1710823,-0.342086,0.9617172,0.9499568,0.8411811,0.8119809,0.7482158,0.6658192,0.5559469,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,ElectricGuitar,Marimba
1.121035,-1.400658,0.6799763,-1.404409113,0.67672446,0.000690288,-0.002280878,0.001468582,-0.001799896,0.003093555,-0.00405606,0.000622421,-0.004032906,0.002654229,0.002058751,0.001592785,0.005007748,125,213.7232,115.3276,390.2893,4.22E-09,-0.1738403,-0.1,-0.1844956,-0.1848958,-0.1892106,-0.1803989,-0.1658863,-0.1432234,-0.06533646,-0.1643904,-0.1729298,-0.1618138,-0.07617805,-0.1618516,-0.07794459,-0.1654199,-0.107781,-0.1131224,-0.1275809,-0.1434707,-0.1575058,-0.188722,-0.1984454,-0.198655,-0.2061111,-0.2072415,-0.2088388,-0.2105052,-0.2116263,-0.2129189,-0.2128514,-0.2140123,-0.2068312,415.7378,-0.9983786,0.05075773,-0.01572783,0.005957566,-0.008780805,-0.006434937,0.002429565,-0.004631034,0.005423131,0.009080679,0.00210719,0.004015616,0.004397393,0.002529064,-0.001963194,0.001266751,-0.004788972,-0.003316721,0.004797244,-0.000168671,0.003511502,0.00014338,-0.000853145,-5.82E-05,-0.000939003,0.000498154,0.0002728,0.000396759,-0.000215686,9.03E-05,-3.21E-05,4.66E-06,-0.000117401,-0.9983786,0.05075773,-0.0287493,35.86431,0.1716872,-0.5800555,0.960559,0.9488585,0.839638,0.8106322,0.7444869,0.6573353,0.5619416,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,ElectricGuitar,Marimba
1.810818,-0.7004639,0.6169855,-0.69568614,0.617284484,-0.00353056,0.003331847,0.000909269,0.002421995,0.001692563,-0.004601537,-0.002123361,-0.002192936,0.004421537,-0.00462295,0.001785299,-0.007357286,188,335.8546,145.4173,392.981,3.61E-07,-0.1526525,-0.1,-0.2099309,-0.2083815,-0.2052125,-0.1989816,-0.1872076,-0.1656151,-0.07218919,-0.1848125,-0.1849878,-0.1702051,-0.05849361,-0.1704198,-0.05769154,-0.1710858,-0.08890913,-0.0874954,-0.1009306,-0.1050739,-0.124915,-0.1553835,-0.168435,-0.148569,-0.1700304,-0.1926337,-0.1768158,-0.2239125,-0.22667,-0.2270014,-0.2307127,-0.232263,-0.2245742,351.7412,-0.9927134,-0.1142419,0.005496907,0.02098617,0.0144963,0.02158474,-0.000577805,-0.008747596,-0.006011435,0.01094412,-0.000631714,-0.006279945,-0.003966545,-0.000399231,0.00135089,-0.004142523,-0.00255108,-0.001069505,0.002007368,0.000119217,0.000706314,0.000285416,-0.000349383,0.001267115,6.48E-05,0.000181139,0.000277573,-0.000297701,0.0003643,-0.000500423,0.000268472,0.0001592,4.98E-05,-0.9927134,0.02158474,-0.03217789,38.2706,0.1710778,-0.3420211,1.034879,1.030183,0.931917,0.9225163,0.8659636,0.8179783,0.6959392,0.5795614,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,ElectricGuitar,Marimba
1.799928,-1.298914,0.71117,-1.298245073,0.715596112,0.000187051,-0.004249541,0.004334811,-0.001896708,-0.001973149,0.004728378,0.002985259,-0.00119184,-0.004374987,-0.002522762,0.000832579,0.001379871,126,230.9704,124.6941,390.2893,1.15E-08,-0.1792729,-0.1,-0.1980905,-0.191714,-0.189751,-0.1811684,-0.1732438,-0.1430502,-0.06268874,-0.1620946,-0.1704618,-0.1651074,-0.0713644,-0.173592,-0.07250511,-0.1686214,-0.1013977,-0.1064798,-0.1179687,-0.1320711,-0.1497917,-0.179209,-0.1924929,-0.1876058,-0.2048476,-0.2068507,-0.2086333,-0.2101559,-0.2114615,-0.2129888,-0.213499,-0.2141455,-0.2071749,401.1632,-0.9991056,-0.01511129,-0.03419898,0.01208735,-0.009748281,0.00876018,-0.00350761,0.004787825,-0.003976128,-0.002081639,0.00109956,0.001101562,0.002463884,-0.000335098,-0.001567497,-0.000329038,-0.0016613,-0.001184549,0.000647618,0.000462748,0.000275294,0.000443504,-0.000353234,-0.000299822,0.00016887,-7.87E-05,0.000539591,-8.6E-05,0.00023336,-0.00014299,4.92E-05,0.000215899,2.51E-05,-0.9991056,0.01208735,-0.03152746,34.91573,0.1711989,-0.342086,0.9691759,0.9592088,0.8566646,0.8287374,0.7749529,0.6961593,0.5757177,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,ElectricGuitar,Marimba
1.121035,-1.25871,0.7209929,-1.263333909,0.716043788,-0.002267475,-0.004130853,0.000375621,-0.001044261,0.004608819,0.004133029,-0.004889238,-0.000156124,-0.00219956,0.002990044,-0.002072531,-0.000567285,126,237.9977,128.5857,390.2893,1.72E-08,-0.1817454,-0.1,-0.1966071,-0.1905782,-0.1888721,-0.1806711,-0.1731339,-0.1435141,-0.06164274,-0.1631933,-0.1736166,-0.1677734,-0.06956089,-0.1698933,-0.07034975,-0.1681058,-0.09927797,-0.1041955,-0.1149045,-0.1278778,-0.1447672,-0.1758049,-0.1901121,-0.1828595,-0.2062959,-0.2089681,-0.2106009,-0.212549,-0.2138917,-0.2151403,-0.2161394,-0.2165244,-0.2095339,394.1931,-0.9992362,0.01698195,-0.03167118,0.007160029,-0.002188672,0.008819555,-0.008274174,-0.003628569,-0.000250381,0.001057882,-0.000610962,0.000363842,6.25E-05,0.002231674,0.001228204,0.003082413,-0.000408622,-0.000922895,-0.00022134,-0.000215541,-0.000452243,0.000369617,0.000220425,0.000296162,0.000147115,-0.000315115,-0.000563246,-0.000457689,-0.000236372,1.49E-05,6.84E-05,-0.000157603,0.000101742,-0.9992362,0.01698195,-0.03053347,34.58596,0.1713789,-0.5800555,0.9720807,0.9631748,0.8623745,0.8347086,0.7845405,0.7089143,0.5958821,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,ElectricGuitar,Marimba
1.073628,-1.114084,0.7732151,-1.109767115,0.774949817,0.002069179,0.003526412,-0.000721799,-0.001577263,-0.000814805,0.001112757,0.003591366,0.002883572,0.00470943,0.004814206,-0.002093803,0.004239391,126,265.0909,141.7807,390.2893,7.28E-08,-0.1208229,-0.1,-0.1904474,-0.1875337,-0.1863966,-0.1789661,-0.1718645,-0.1435592,-0.05783911,-0.1651947,-0.1713481,-0.1633643,-0.06284261,-0.1663659,-0.06202476,-0.1698396,-0.09110554,-0.09327072,-0.1050372,-0.1138451,-0.1330017,-0.1609035,-0.1774321,-0.1619809,-0.1956909,-0.2157487,-0.2100404,-0.238367,-0.2390387,-0.2392516,-0.2414173,-0.2407343,-0.2349967,377.604,-0.9976915,-0.04678901,0.02689086,-0.04025322,-0.002045592,-0.001400551,0.006870457,0.000126929,-0.001084046,0.003393024,-8.49E-05,-0.00106013,-0.001281187,-0.001567218,0.000586902,0.000606573,0.001132143,-0.000271386,0.000986421,-0.001071768,-0.000240085,0.000392456,-0.000370254,-0.000606789,0.000527461,0.000790062,-0.000269809,-0.00124585,0.000465903,-0.000273732,0.000259029,-9.43E-06,-7.24E-05,-0.9976915,0.02689086,-0.03195941,35.96149,0.1711187,-0.476059,0.9823414,0.9782212,0.8822492,0.8641839,0.8110819,0.7510346,0.6309052,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,ElectricGuitar,Marimba
1.073628,-1.040004,0.8213499,-1.038210111,0.826011738,-0.001426316,-0.001069967,-0.001211797,0.004096388,0.002945327,0.004683952,0.004157139,-0.001187261,-0.001779562,0.001640017,0.000134081,0.004558255,173,281.7967,156.4916,392.981,1.8E-06,-0.1161248,-0.1,-0.2002488,-0.2145734,-0.2044168,-0.1942077,-0.1870197,-0.1587811,-0.05693143,-0.1732115,-0.1815833,-0.173386,-0.0599251,-0.1752449,-0.05933947,-0.1782681,-0.09161196,-0.0903008,-0.1042761,-0.1080858,-0.1280165,-0.1587625,-0.1783435,-0.1507305,-0.1745408,-0.1960029,-0.1791719,-0.2299915,-0.2321789,-0.2306747,-0.2357448,-0.2375838,-0.2297241,335.327,-0.9964254,-0.07443387,0.01240103,0.001593869,0.03079963,0.00711177,-0.007896349,-0.009849816,-0.003586005,-0.01156425,0.002775368,0.002471398,0.003403033,-0.002931323,0.008342656,-0.000496601,0.000424815,0.004441488,-0.002804485,-0.000735905,4.11E-05,0.00021893,0.000692237,0.000652735,-0.000135677,0.000751848,0.000697572,-0.000240843,0.000224229,0.00047289,-8.55E-05,8.51E-05,-8.11E-05,-0.9964254,0.03079963,-0.0313232,37.21895,0.1712364,-0.476059,0.9859891,0.9800581,0.8869414,0.875288,0.822764,0.8035584,0.7311935,0.6956988,0.652168,0.5984484,0.5826819,0.6461551,0.7041571,0.6265631,0.6565935,?,0.6715586,?,0.5654763,?,?,?,?,?,?,?,?,?,ElectricGuitar,Marimba
1.067843,-1.21476,0.7306011,-1.21446527,0.734850688,-0.004091027,0.002156023,0.002087478,0.001887214,0.000278169,-0.002307396,0.002741574,-0.002922803,0.004829912,0.000366468,0.000447069,-0.003916252,126,245.7476,132.1758,390.2893,2.88E-08,-0.157367,-0.1,-0.1862507,-0.1872669,-0.1868236,-0.1763414,-0.1700177,-0.1436014,-0.0608042,-0.1640328,-0.1742468,-0.1675843,-0.06782732,-0.1677748,-0.06818347,-0.1696334,-0.09706698,-0.1016487,-0.112037,-0.124563,-0.141739,-0.1721829,-0.1902542,-0.1782175,-0.2105233,-0.2162361,-0.2174714,-0.2203868,-0.2220774,-0.2228344,-0.224154,-0.2242941,-0.2174064,388.9051,-0.9993898,0.005194749,-0.01741018,-0.02483447,0.001562147,0.004667401,0.01333987,-0.000639944,0.000493143,0.004068548,0.003817126,-0.001383581,-0.002265256,-4.61E-05,-0.001024257,0.00290688,0.003659937,-0.000928078,-0.000457559,0.000844656,0.00140046,0.001833314,0.000354322,0.00035311,0.001269479,0.000167433,-0.000128581,0.000258332,-0.000307272,-5.04E-05,-0.000102273,-1.82E-05,-0.000120949,-0.9993898,0.01333987,-0.03039139,34.53216,0.1714042,-0.4145776,0.9750521,0.9675305,0.8684827,0.842168,0.7935432,0.7191481,0.6165438,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,ElectricGuitar,Marimba
1.810818,-1.115764,0.737457,-1.120543132,0.732465658,0.000416382,0.003811744,-0.00013139,0.000845429,-0.003692182,-0.002767355,-0.00357544,0.003057639,-0.003008769,0.004383196,0.004832809,0.004957736,126,262.7531,137.101,390.2893,3.69E-08,-0.153829,-0.1,-0.1934005,-0.1936279,-0.1897755,-0.1839102,-0.1759115,-0.1473283,-0.0614849,-0.1690706,-0.1792167,-0.1701533,-0.06605888,-0.1699414,-0.06576477,-0.1692131,-0.09494771,-0.09879052,-0.1098433,-0.1212728,-0.1408347,-0.1702864,-0.1829007,-0.1711304,-0.2036896,-0.2138025,-0.214659,-0.219133,-0.2207199,-0.2219928,-0.2232972,-0.22335,-0.2162423,377.1983,-0.9979363,-0.05237303,-0.03179104,-0.002441021,0.01257989,-0.001215541,0.003136012,0.01005237,-0.002501484,-0.004367778,-0.000662109,0.004477092,-0.001474731,0.002816344,-0.003006547,0.001757426,0.001954961,0.002568203,-0.002073449,0.0024566,0.000899338,-0.000591038,-0.001012488,0.00090867,0.000155741,0.000757957,-0.000122885,0.000590672,-4.72E-05,0.000517336,2.55E-06,2E-06,-6.61E-05,-0.9979363,0.01257989,-0.0320015,35.97451,0.1711109,-0.3420211,0.9833868,0.9780245,0.881238,0.858809,0.8087173,0.7415339,0.6137291,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,ElectricGuitar,Marimba
